STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/19/1959,,,0,",,0,0700",0,",,0,",0,",,0,",72,",,0",38,",,0",40,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/20/1959,,,0,",,0,0700",0,",,0,",0,",,0,",75,",,0",39,",,0",49,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/21/1959,,,0,",,0,0700",0,",,0,",0,",,0,",81,",,0",49,",,0",53,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/22/1959,,,0,",,0,0700",0,",,0,",0,",,0,",84,",,0",52,",,0",54,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/23/1959,,,0,",,0,0700",0,",,0,",0,",,0,",86,",,0",54,",,0",55,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/24/1959,,,0,",,0,0700",0,",,0,",0,",,0,",88,",,0",53,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/25/1959,,,0,",,0,0700",0,",,0,",0,",,0,",88,",,0",54,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/26/1959,,,0,",,0,0700",0,",,0,",0,",,0,",87,",,0",53,",,0",54,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/27/1959,,,0,",,0,0700",0,",,0,",0,",,0,",82,",,0",53,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/28/1959,,,0,",,0,0700",0,",,0,",0,",,0,",83,",,0",58,",,0",61,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/29/1959,,,0,"T,,0,0700",0,",,0,",0,",,0,",87,",,0",56,",,0",61,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,9/30/1959,,,0.92,",,0,0700",0,",,0,",0,",,0,",75,",,0",61,",,0",70,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/1/1959,,,1.04,",,0,0700",0,",,0,",0,",,0,",72,",,0",64,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/2/1959,,,0,",,0,0700",0,",,0,",0,",,0,",71,",,0",56,",,0",59,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/3/1959,,,0,",,0,0700",0,",,0,",0,",,0,",81,",,0",56,",,0",56,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/4/1959,,,0,",,0,0700",0,",,0,",0,",,0,",84,",,0",56,",,0",58,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/5/1959,,,0,",,0,0700",0,",,0,",0,",,0,",87,",,0",58,",,0",60,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/6/1959,,,0,",,0,0700",0,",,0,",0,",,0,",87,",,0",59,",,0",60,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/7/1959,,,0.12,",,0,0700",0,",,0,",0,",,0,",85,",,0",60,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/8/1959,,,0,"T,,0,0700",0,",,0,",0,",,0,",77,",,0",61,",,0",63,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/9/1959,,,0.15,",,0,0700",0,",,0,",0,",,0,",75,",,0",62,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/10/1959,,,0,"T,,0,0700",0,",,0,",0,",,0,",78,",,0",60,",,0",60,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/11/1959,,,0,",,0,0700",0,",,0,",0,",,0,",73,",,0",59,",,0",62,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/12/1959,,,0.13,",,0,0700",0,",,0,",0,",,0,",73,",,0",40,",,0",41,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/13/1959,,,0,",,0,0700",0,",,0,",0,",,0,",66,",,0",41,",,0",43,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/14/1959,,,0.68,",,0,0700",0,",,0,",0,",,0,",56,",,0",42,",,0",49,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/15/1959,,,0.22,",,0,0700",0,",,0,",0,",,0,",50,",,0",40,",,0",42,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/16/1959,,,0,",,0,0700",0,",,0,",0,",,0,",60,",,0",39,",,0",41,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/17/1959,,,0,",,0,0700",0,",,0,",0,",,0,",65,",,0",40,",,0",44,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/18/1959,,,0,",,0,0700",0,",,0,",0,",,0,",69,",,0",42,",,0",45,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/19/1959,,,0,",,0,0700",0,",,0,",0,",,0,",62,",,0",33,",,0",34,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/20/1959,,,0,",,0,0700",0,",,0,",0,",,0,",66,",,0",33,",,0",36,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/21/1959,,,0,",,0,0700",0,",,0,",0,",,0,",72,",,0",35,",,0",44,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/22/1959,,,0.2,",,0,0700",0,",,0,",0,",,0,",69,",,0",43,",,0",52,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/23/1959,,,0,",,0,0700",0,",,0,",0,",,0,",58,",,0",51,",,0",55,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/24/1959,,,1.39,",,0,0700",0,",,0,",0,",,0,",67,",,0",52,",,0",53,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/25/1959,,,0.16,",,0,0700",0,",,0,",0,",,0,",66,",,0",39,",,0",42,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/26/1959,,,0.02,",,0,0700",0,",,0,",0,",,0,",49,",,0",39,",,0",41,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/27/1959,,,0.42,",,0,0700",0,",,0,",0,",,0,",54,",,0",40,",,0",46,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/28/1959,,,0,"T,,0,0700",0,",,0,",0,",,0,",50,",,0",40,",,0",40,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/29/1959,,,0,",,0,0700",0,",,0,",0,",,0,",51,",,0",33,",,0",34,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/30/1959,,,0,",,0,0700",0,",,0,",0,",,0,",57,",,0",34,",,0",48,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,10/31/1959,,,0.12,",,0,0700",0,",,0,",0,",,0,",56,",,0",47,",,0",52,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/1/1959,,,0.01,",,0,0700",0,",,0,",0,",,0,",65,",,0",51,",,0",60,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/2/1959,,,0,",,0,0700",0,",,0,",0,",,0,",61,",,0",44,",,0",50,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/3/1959,,,0,",,0,0700",0,",,0,",0,",,0,",57,",,0",26,",,0",26,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/4/1959,,,0,"T,,0,0700",0,",,0,",0,",,0,",64,",,0",26,",,0",50,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/5/1959,,,0,",,0,0700",0,",,0,",0,",,0,",74,",,0",49,",,0",66,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/6/1959,,,0.29,",,0,0700",0,",,0,",0,",,0,",76,",,0",59,",,0",60,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/7/1959,,,0.01,",,0,0700",0,"T,,0,",0,"T,,0,",60,",,0",29,",,0",31,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/8/1959,,,0,",,0,0700",0,",,0,",0,",,0,",40,",,0",25,",,0",26,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/9/1959,,,0,",,0,0700",0,",,0,",0,",,0,",49,",,0",25,",,0",29,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/10/1959,,,0,",,0,0700",0,",,0,",0,",,0,",52,",,0",26,",,0",26,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/11/1959,,,0,",,0,0700",0,",,0,",0,",,0,",57,",,0",26,",,0",31,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/12/1959,,,0,",,0,0700",0,",,0,",0,",,0,",61,",,0",30,",,0",43,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/13/1959,,,0,",,0,0700",0,",,0,",0,",,0,",58,",,0",32,",,0",33,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/14/1959,,,0,",,0,0700",0,",,0,",0,",,0,",65,",,0",32,",,0",47,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/15/1959,,,0,"T,,0,0700",0,",,0,",0,",,0,",67,",,0",38,",,0",40,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/16/1959,,,0,"T,,0,0700",0,",,0,",0,",,0,",50,",,0",37,",,0",42,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/17/1959,,,0.38,",,0,0700",0,",,0,",0,",,0,",50,",,0",41,",,0",45,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/18/1959,,,0,"T,,0,0700",0,",,0,",0,",,0,",45,",,0",16,",,0",18,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/19/1959,,,0,",,0,0700",0,",,0,",0,",,0,",39,",,0",17,",,0",22,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/20/1959,,,0,",,0,0700",0,",,0,",0,",,0,",50,",,0",21,",,0",26,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/21/1959,,,0,",,0,0700",0,",,0,",0,",,0,",55,",,0",25,",,0",35,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/22/1959,,,0,",,0,0700",0,",,0,",0,",,0,",53,",,0",30,",,0",30,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/23/1959,,,0.01,",,0,0700",0,",,0,",0,",,0,",58,",,0",29,",,0",39,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/24/1959,,,1,",,0,0700",0,",,0,",0,",,0,",52,",,0",34,",,0",40,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/25/1959,,,0.56,",,0,0700",0,",,0,",0,",,0,",52,",,0",34,",,0",34,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/26/1959,,,0,"T,,0,0700",0,"T,,0,",0,",,0,",38,",,0",25,",,0",30,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/27/1959,,,0.08,",,0,0700",0,",,0,",0,",,0,",49,",,0",30,",,0",33,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/28/1959,,,0.41,",,0,0700",0,",,0,",0,",,0,",63,",,0",33,",,0",35,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/29/1959,,,0.03,",,0,0700",0,"T,,0,",0,"T,,0,",36,",,0",22,",,0",22,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,11/30/1959,,,0,"T,,0,0700",0,"T,,0,",0,"T,,0,",28,",,0",21,",,0",21,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/1/1959,,,0,",,0,0700",0,",,0,",0,",,0,",37,",,0",20,",,0",22,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/2/1959,,,0,",,0,0700",0,",,0,",0,",,0,",48,",,0",21,",,0",28,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/3/1959,,,0.04,",,0,0700",0,",,0,",0,",,0,",44,",,0",27,",,0",39,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/4/1959,,,0,",,0,0700",0,",,0,",0,",,0,",43,",,0",28,",,0",30,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/5/1959,,,0,",,0,0700",0,",,0,",0,",,0,",52,",,0",29,",,0",31,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/6/1959,,,0,",,0,0700",0,",,0,",0,",,0,",48,",,0",30,",,0",38,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/7/1959,,,0.5,",,0,0700",1,",,0,",1,",,0,",39,",,0",26,",,0",26,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/8/1959,,,0,"T,,0,0700",0,"T,,0,",0,"T,,0,",29,",,0",21,",,0",21,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/9/1959,,,0,",,0,0700",0,",,0,",0,",,0,",44,",,0",21,",,0",26,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/10/1959,,,0,",,0,0700",0,",,0,",0,",,0,",51,",,0",20,",,0",22,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/11/1959,,,0,",,0,0700",0,",,0,",0,",,0,",47,",,0",21,",,0",29,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/12/1959,,,0.58,",,0,0700",0,",,0,",0,",,0,",45,",,0",28,",,0",43,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/13/1959,,,0.21,",,0,0700",0,",,0,",0,",,0,",55,",,0",39,",,0",41,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/14/1959,,,0,"T,,0,0700",0,",,0,",0,",,0,",41,",,0",25,",,0",25,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/15/1959,,,0,",,0,0700",0,",,0,",0,",,0,",45,",,0",24,",,0",30,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/16/1959,,,0,",,0,0700",0,",,0,",0,",,0,",56,",,0",28,",,0",28,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/17/1959,,,0,"T,,0,0700",0,",,0,",0,",,0,",58,",,0",28,",,0",44,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/18/1959,,,0.22,",,0,0700",0,",,0,",0,",,0,",55,",,0",42,",,0",46,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/19/1959,,,0.26,",,0,0700",0,",,0,",0,",,0,",48,",,0",34,",,0",35,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/20/1959,,,0,",,0,0700",0,",,0,",0,",,0,",38,",,0",23,",,0",25,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/21/1959,,,0,",,0,0700",0,",,0,",0,",,0,",40,",,0",24,",,0",34,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/22/1959,,,0,",,0,0700",0,",,0,",0,",,0,",36,",,0",16,",,0",20,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/23/1959,,,0,",,0,0700",0,",,0,",0,",,0,",34,",,0",19,",,0",29,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/24/1959,,,0,"T,,0,0700",0,"T,,0,",0,"T,,0,",35,",,0",19,",,0",28,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/25/1959,,,0,"T,,0,0700",0,"T,,0,",0,"T,,0,",33,",,0",27,",,0",33,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/26/1959,,,0,",,0,0700",0,",,0,",0,",,0,",42,",,0",33,",,0",38,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/27/1959,,,0,",,0,0700",0,",,0,",0,",,0,",55,",,0",38,",,0",46,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/28/1959,,,0,"T,,0,0700",0,",,0,",0,",,0,",62,",,0",39,",,0",51,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/29/1959,,,0.35,",,0,0700",0,",,0,",0,",,0,",60,",,0",37,",,0",39,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/30/1959,,,0,"T,,0,0700",0,",,0,",0,",,0,",41,",,0",35,",,0",37,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,12/31/1959,,,0,"T,,0,0700",0,"T,,0,",0,"T,,0,",39,",,0",29,",,0",29,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/1/1960,,,0,"T,,0,0700",0,"T,,0,",0,",,0,",34,",,0",19,",,0",20,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/2/1960,,,0,"T,,0,0700",0,",,0,",0,",,0,",35,",,0",19,",,0",29,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/3/1960,,,0.19,",,0,0700",0,",,0,",0,",,0,",53,",,0",28,",,0",46,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/4/1960,,,0,"T,,0,0700",0,",,0,",0,",,0,",45,",,0",29,",,0",30,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/5/1960,,,0,",,0,0700",0,",,0,",0,",,0,",38,",,0",24,",,0",29,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/6/1960,,,0.21,",,0,0700",3,",,0,",3,",,0,",38,",,0",27,",,0",30,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/7/1960,,,0.18,",,0,0700",2,",,0,",2,",,0,",39,",,0",29,",,0",32,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/8/1960,,,0.04,",,0,0700",0,",,0,",1,",,0,",39,",,0",29,",,0",36,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/9/1960,,,0,",,0,0700",0,",,0,",0,"T,,0,",46,",,0",26,",,0",27,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/10/1960,,,0,",,0,0700",0,",,0,",0,",,0,",49,",,0",24,",,0",29,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/11/1960,,,0,"T,,0,0700",0,",,0,",0,",,0,",55,",,0",28,",,0",50,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/12/1960,,,0,",,0,0700",0,",,0,",0,",,0,",54,",,0",39,",,0",43,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/13/1960,,,0.08,",,0,0700",0,",,0,",0,",,0,",62,",,0",42,",,0",62,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/14/1960,,,0,",,0,0700",0,",,0,",0,",,0,",65,",,0",45,",,0",47,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/15/1960,,,0.36,",,0,0700",0,",,0,",0,",,0,",61,",,0",35,",,0",50,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/16/1960,,,0.03,",,0,0700",0,",,0,",0,",,0,",60,",,0",33,",,0",34,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/17/1960,,,0,",,0,0700",0,",,0,",0,",,0,",39,",,0",24,",,0",27,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/18/1960,,,0,"T,,0,0700",0,",,0,",0,",,0,",43,",,0",26,",,0",43,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/19/1960,,,0.09,",,0,0700",0,"T,,0,",0,"T,,0,",61,",,0",29,",,0",30,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/20/1960,,,0,"T,,0,0700",0,"T,,0,",0,"T,,0,",33,",,0",23,",,0",24,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/21/1960,,,0,"T,,0,0700",0,"T,,0,",0,"T,,0,",27,",,0",20,",,0",21,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/22/1960,,,0,"T,,0,0700",0,"T,,0,",0,"T,,0,",25,",,0",15,",,0",15,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/23/1960,,,0,"T,,0,0700",0,"T,,0,",0,"T,,0,",22,",,0",13,",,0",19,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/24/1960,,,0,"T,,0,0700",0,"T,,0,",0,"T,,0,",28,",,0",10,",,0",11,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/25/1960,,,0,",,0,0700",0,",,0,",0,",,0,",31,",,0",11,",,0",13,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/26/1960,,,0,",,0,0700",0,",,0,",0,",,0,",39,",,0",12,",,0",21,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/27/1960,,,0,",,0,0700",0,",,0,",0,",,0,",54,",,0",21,",,0",32,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/28/1960,,,0.17,",,0,0700",0,",,0,",0,",,0,",40,",,0",32,",,0",38,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/29/1960,,,0,",,0,0700",0,",,0,",0,",,0,",54,",,0",36,",,0",38,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/30/1960,,,0,"T,,0,0700",0,",,0,",0,",,0,",49,",,0",37,",,0",45,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,1/31/1960,,,0,"T,,0,0700",0,",,0,",0,",,0,",46,",,0",36,",,0",40,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,2/1/1960,,,0,",,0,0700",0,",,0,",0,",,0,",50,",,0",23,",,0",23,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,2/2/1960,,,0,",,0,0700",0,",,0,",0,",,0,",58,",,0",23,",,0",32,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,2/3/1960,,,0,",,0,0700",0,",,0,",0,",,0,",44,",,0",20,",,0",21,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,2/4/1960,,,0,",,0,0700",0,",,0,",0,",,0,",47,",,0",21,",,0",25,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,2/5/1960,,,0.08,",,0,0700",0,",,0,",0,",,0,",50,",,0",25,",,0",38,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,2/6/1960,,,0.84,",,0,0700",0,",,0,",0,",,0,",48,",,0",38,",,0",45,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,2/7/1960,,,0,"T,,0,0700",0,"T,,0,",0,"T,,0,",47,",,0",29,",,0",31,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,2/8/1960,,,0,"T,,0,0700",0,"T,,0,",0,",,0,",34,",,0",29,",,0",29,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,2/9/1960,,,0,",,0,0700",0,",,0,",0,",,0,",49,",,0",29,",,0",38,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,2/10/1960,,,0,",,0,0700",0,",,0,",0,",,0,",59,",,0",38,",,0",48,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,2/11/1960,,,0.23,",,0,0700",0,",,0,",0,",,0,",62,",,0",39,",,0",42,",,0,0700"
USC00460939,"BLUESTONE LAKE, WV US",37.64199,-80.88278,424.6,2/12/1960,,,0,"T,,0,0700",0,"T,,0,",0,",,0,",48,",,0",31,",,0",31,",,0,0700"
